x xuv xdv xubar xdbar xgl
0.001 0.91201 0.884624 0.855167 0.874364 8.81588
0.00103532 0.907323 0.87978 0.849682 0.869205 8.75746
0.00107189 0.90266 0.874963 0.844211 0.864063 8.69844
0.00110975 0.898021 0.870174 0.838754 0.858939 8.63882
0.00114895 0.893409 0.865413 0.833313 0.853833 8.57863
0.00118953 0.888823 0.860682 0.827887 0.848747 8.51789
0.00123155 0.884264 0.855981 0.822478 0.84368 8.45663
0.00127505 0.879734 0.851312 0.817086 0.838633 8.39485
0.00132009 0.875233 0.846675 0.811712 0.833607 8.33259
0.00136672 0.870763 0.842072 0.806356 0.828602 8.26986
0.00141499 0.866323 0.837502 0.80102 0.823619 8.20669
0.00146497 0.861915 0.832967 0.795703 0.818658 8.14309
0.00151672 0.857539 0.828467 0.790406 0.81372 8.07908
0.00157029 0.853197 0.824004 0.78513 0.808804 8.01468
0.00162576 0.84889 0.819578 0.779875 0.803912 7.94992
0.00168318 0.844617 0.815189 0.774642 0.799043 7.8848
0.00174263 0.84038 0.810839 0.769431 0.794198 7.81935
0.00180419 0.83618 0.806529 0.764244 0.789378 7.75359
0.00186791 0.832018 0.802258 0.75908 0.784582 7.68753
0.00193389 0.827894 0.798028 0.753939 0.779811 7.62119
0.0020022 0.823809 0.79384 0.748823 0.775064 7.55459
0.00207292 0.819764 0.789693 0.743732 0.770343 7.48775
0.00214614 0.81576 0.785589 0.738666 0.765646 7.42069
0.00222195 0.811797 0.781527 0.733626 0.760975 7.35341
0.00230043 0.807877 0.77751 0.728612 0.756329 7.28594
0.00238169 0.804 0.773536 0.723624 0.751708 7.21829
0.00246581 0.800167 0.769607 0.718663 0.747112 7.15048
0.00255291 0.796379 0.765723 0.71373 0.742541 7.08253
0.00264308 0.792636 0.761885 0.708823 0.737995 7.01445
0.00273644 0.78894 0.758092 0.703945 0.733473 6.94625
0.0028331 0.785291 0.754346 0.699094 0.728976 6.87795
0.00293317 0.78169 0.750646 0.694272 0.724504 6.80956
0.00303677 0.778138 0.746994 0.689478 0.720054 6.7411
0.00314404 0.774635 0.743388 0.684714 0.715629 6.67259
0.00325509 0.771183 0.73983 0.679978 0.711226 6.60403
0.00337006 0.767782 0.736319 0.675271 0.706846 6.53544
0.0034891 0.764432 0.732856 0.670594 0.702487 6.46683
0.00361234 0.761136 0.729441 0.665947 0.69815 6.39822
0.00373994 0.757894 0.726074 0.661329 0.693833 6.32961
0.00387204 0.754706 0.722755 0.656741 0.689537 6.26103
0.00400881 0.751573 0.719484 0.652182 0.685259 6.19248
0.0041504 0.748496 0.71626 0.647653 0.680999 6.12398
0.004297 0.745477 0.713084 0.643155 0.676756 6.05553
0.00444878 0.742515 0.709955 0.638686 0.67253 5.98715
0.00460592 0.739612 0.706874 0.634247 0.668318 5.91885
0.00476861 0.736768 0.703839 0.629837 0.664121 5.85064
0.00493705 0.733985 0.70085 0.625458 0.659936 5.78253
0.00511143 0.731262 0.697908 0.621107 0.655762 5.71454
0.00529198 0.728602 0.695011 0.616786 0.651597 5.64666
0.0054789 0.726005 0.692159 0.612495 0.647441 5.57892
0.00567243 0.723472 0.689351 0.608232 0.643292 5.51131
0.00587279 0.721003 0.686587 0.603998 0.639148 5.44386
0.00608022 0.718599 0.683865 0.599792 0.635006 5.37657
0.00629499 0.716262 0.681185 0.595614 0.630866 5.30945
0.00651734 0.713993 0.678546 0.591464 0.626725 5.24251
0.00674754 0.711791 0.675947 0.587341 0.622581 5.17575
0.00698588 0.709658 0.673386 0.583244 0.618433 5.10919
0.00723263 0.707595 0.670862 0.579174 0.614276 5.04284
0.0074881 0.705603 0.668375 0.57513 0.610111 4.97669
0.0077526 0.703682 0.665922 0.57111 0.605932 4.91077
0.00802643 0.701834 0.663503 0.567115 0.601739 4.84507
0.00830994 0.70006 0.661115 0.563144 0.597528 4.77961
0.00860346 0.698359 0.658756 0.559195 0.593297 4.71439
0.00890735 0.696733 0.656426 0.555269 0.589043 4.64942
0.00922198 0.695184 0.654122 0.551363 0.584762 4.5847
0.00954772 0.693711 0.651842 0.547479 0.580451 4.52025
0.00988496 0.692315 0.649585 0.543613 0.576107 4.45607
0.0102341 0.690998 0.647347 0.539766 0.571728 4.39217
0.0105956 0.68976 0.645126 0.535935 0.567308 4.32855
0.0109699 0.688603 0.642921 0.532121 0.562845 4.26521
0.0113573 0.687526 0.640728 0.528322 0.558336 4.20217
0.0117585 0.68653 0.638546 0.524535 0.553775 4.13943
0.0121738 0.685617 0.636371 0.520761 0.54916 4.077
0.0126038 0.684786 0.6342 0.516998 0.544486 4.01488
0.013049 0.68404 0.632031 0.513243 0.53975 3.95307
0.0135099 0.683377 0.629861 0.509496 0.534947 3.89159
0.0139871 0.6828 0.627687 0.505754 0.530073 3.83043
0.0144812 0.682308 0.625505 0.502016 0.525124 3.76961
0.0149927 0.681902 0.623313 0.498281 0.520096 3.70912
0.0155223 0.681582 0.621107 0.494545 0.514985 3.64897
0.0160705 0.68135 0.618884 0.490808 0.509786 3.58917
0.0166382 0.681204 0.616641 0.487066 0.504494 3.52972
0.0172259 0.681147 0.614373 0.483318 0.499106 3.47063
0.0178343 0.681177 0.612079 0.479562 0.493618 3.41189
0.0184642 0.681296 0.609754 0.475795 0.488024 3.35352
0.0191164 0.681503 0.607395 0.472014 0.482322 3.29552
0.0197917 0.681799 0.604999 0.468218 0.476507 3.23788
0.0204907 0.682182 0.602562 0.464403 0.470574 3.18063
0.0212145 0.682655 0.600081 0.460566 0.464521 3.12375
0.0219639 0.683215 0.597553 0.456705 0.458344 3.06725
0.0227397 0.683863 0.594975 0.452818 0.452039 3.01114
0.0235429 0.684598 0.592344 0.4489 0.445602 2.95542
0.0243744 0.68542 0.589657 0.444949 0.439032 2.90009
0.0252354 0.686329 0.586911 0.440962 0.432325 2.84517
0.0261268 0.687323 0.584104 0.436935 0.425479 2.79064
0.0270496 0.688401 0.581233 0.432866 0.418492 2.73651
0.028005 0.689563 0.578296 0.42875 0.411363 2.68279
0.0289942 0.690808 0.575292 0.424585 0.404089 2.62949
0.0300184 0.692133 0.572219 0.420367 0.396672 2.57659
