x xuv xdv xubar xdbar xgl
0.001 1.52477 1.49262 1.45099 1.47209 25.8762
0.00103532 1.50983 1.47745 1.43502 1.45638 25.4437
0.00107189 1.49505 1.46242 1.41918 1.4408 25.0165
0.00110975 1.48041 1.44755 1.40347 1.42535 24.5946
0.00114895 1.46593 1.43282 1.38791 1.41004 24.178
0.00118953 1.4516 1.41825 1.37247 1.39486 23.7666
0.00123155 1.43741 1.40382 1.35717 1.37982 23.3604
0.00127505 1.42338 1.38954 1.34201 1.36491 22.9594
0.00132009 1.4095 1.37541 1.32698 1.35013 22.5634
0.00136672 1.39577 1.36143 1.31209 1.33548 22.1726
0.00141499 1.38219 1.3476 1.29733 1.32096 21.7867
0.00146497 1.36876 1.33392 1.2827 1.30658 21.4058
0.00151672 1.35548 1.32038 1.26821 1.29233 21.0299
0.00157029 1.34235 1.30699 1.25385 1.2782 20.6589
0.00162576 1.32938 1.29375 1.23962 1.26421 20.2927
0.00168318 1.31655 1.28066 1.22553 1.25034 19.9313
0.00174263 1.30388 1.26771 1.21157 1.2366 19.5747
0.00180419 1.29136 1.25491 1.19774 1.22299 19.2229
0.00186791 1.27899 1.24226 1.18404 1.2095 18.8757
0.00193389 1.26677 1.22975 1.17047 1.19614 18.5332
0.0020022 1.2547 1.21739 1.15703 1.1829 18.1953
0.00207292 1.24279 1.20517 1.14372 1.16978 17.8619
0.00214614 1.23102 1.1931 1.13054 1.15679 17.5331
0.00222195 1.21941 1.18117 1.11749 1.14391 17.2088
0.00230043 1.20794 1.16938 1.10457 1.13116 16.8889
0.00238169 1.19663 1.15774 1.09178 1.11852 16.5734
0.00246581 1.18547 1.14624 1.07911 1.10601 16.2623
0.00255291 1.17446 1.13487 1.06657 1.0936 15.9555
0.00264308 1.1636 1.12365 1.05415 1.08132 15.653
0.00273644 1.15289 1.11257 1.04186 1.06914 15.3547
0.0028331 1.14233 1.10163 1.0297 1.05708 15.0607
0.00293317 1.13192 1.09082 1.01765 1.04513 14.7708
0.00303677 1.12166 1.08016 1.00573 1.03329 14.485
0.00314404 1.11155 1.06962 0.993935 1.02156 14.2033
0.00325509 1.10159 1.05923 0.982258 1.00993 13.9256
0.00337006 1.09178 1.04896 0.970702 0.998404 13.652
0.0034891 1.08213 1.03883 0.959265 0.986983 13.3823
0.00361234 1.07262 1.02883 0.947947 0.975662 13.1165
