x xuv xdv xubar xdbar xgl
0.001 1.267 1.23675 1.19951 1.22015 19.7274
0.00103532 1.25696 1.22651 1.18853 1.20946 19.4478
0.00107189 1.24701 1.21636 1.17761 1.19883 19.1708
0.00110975 1.23713 1.20628 1.16676 1.18826 18.8963
0.00114895 1.22734 1.19629 1.15598 1.17777 18.6242
0.00118953 1.21763 1.18637 1.14526 1.16734 18.3547
0.00123155 1.20799 1.17654 1.13461 1.15698 18.0876
0.00127505 1.19844 1.16679 1.12403 1.14669 17.8231
0.00132009 1.18898 1.15712 1.11351 1.13647 17.561
0.00136672 1.17959 1.14754 1.10307 1.12632 17.3014
0.00141499 1.1703 1.13804 1.09269 1.11623 17.0442
0.00146497 1.16108 1.12863 1.08239 1.10621 16.7895
0.00151672 1.15196 1.1193 1.07215 1.09626 16.5373
0.00157029 1.14292 1.11005 1.06199 1.08639 16.2875
0.00162576 1.13396 1.1009 1.05189 1.07658 16.0401
0.00168318 1.1251 1.09182 1.04187 1.06683 15.7952
0.00174263 1.11632 1.08284 1.03192 1.05716 15.5527
0.00180419 1.10764 1.07394 1.02204 1.04756 15.3127
0.00186791 1.09904 1.06513 1.01223 1.03802 15.075
0.00193389 1.09053 1.05641 1.0025 1.02856 14.8398
0.0020022 1.08212 1.04778 0.992832 1.01916 14.6069
0.00207292 1.07379 1.03923 0.983242 1.00983 14.3765
0.00214614 1.06556 1.03078 0.973724 1.00057 14.1484
0.00222195 1.05743 1.02241 0.964278 0.991373 13.9227
0.00230043 1.04938 1.01413 0.954906 0.982245 13.6993
0.00238169 1.04143 1.00594 0.945607 0.973184 13.4783
0.00246581 1.03358 0.997841 0.93638 0.964188 13.2597
0.00255291 1.02582 0.989829 0.927227 0.955258 13.0434
0.00264308 1.01815 0.981906 0.918146 0.946393 12.8294
0.00273644 1.01059 0.974072 0.909138 0.937591 12.6177
0.0028331 1.00311 0.966327 0.900204 0.928854 12.4083
0.00293317 0.995741 0.958671 0.891342 0.920179 12.2012
0.00303677 0.988465 0.951103 0.882553 0.911565 11.9964
0.00314404 0.981288 0.943623 0.873836 0.903013 11.7938
0.00325509 0.97421 0.936231 0.865192 0.894521 11.5936
0.00337006 0.967231 0.928926 0.856619 0.886088 11.3955
0.0034891 0.960352 0.921709 0.848119 0.877713 11.1997
0.00361234 0.953574 0.914578 0.839691 0.869395 11.0062
0.00373994 0.946896 0.907534 0.831334 0.861132 10.8148
0.00387204 0.94032 0.900575 0.823048 0.852924 10.6257
0.00400881 0.933845 0.893702 0.814833 0.84477 10.4387
0.0041504 0.927473 0.886912 0.806688 0.836667 10.2539
0.004297 0.921204 0.880207 0.798613 0.828614 10.0713
0.00444878 0.915038 0.873584 0.790608 0.82061 9.89088
0.00460592 0.908975 0.867043 0.782672 0.812654 9.71257
0.00476861 0.903016 0.860584 0.774804 0.804743 9.53639
0.00493705 0.897162 0.854204 0.767004 0.796876 9.36232
0.00511143 0.891412 0.847904 0.759272 0.789052 9.19036
0.00529198 0.885768 0.841682 0.751607 0.781267 9.0205
0.0054789 0.88023 0.835537 0.744008 0.773521 8.85271
0.00567243 0.874797 0.829467 0.736474 0.765812 8.68699
0.00587279 0.869471 0.823472 0.729005 0.758136 8.52332
0.00608022 0.864251 0.81755 0.7216 0.750493 8.36169
