x xuv xdv xubar xdbar xgl
0.001 1.18846 1.1588 1.12304 1.14347 17.6362
0.00103532 1.17978 1.14993 1.11344 1.13416 17.4042
0.00107189 1.17116 1.14112 1.10389 1.12491 17.174
0.00110975 1.1626 1.13237 1.09438 1.1157 16.9455
0.00114895 1.1541 1.12369 1.08493 1.10655 16.7188
0.00118953 1.14567 1.11507 1.07553 1.09745 16.4937
0.00123155 1.13731 1.10652 1.06618 1.0884 16.2704
0.00127505 1.12901 1.09803 1.05688 1.0794 16.0489
0.00132009 1.12078 1.08961 1.04763 1.07046 15.829
0.00136672 1.11261 1.08126 1.03844 1.06157 15.6109
0.00141499 1.10451 1.07298 1.0293 1.05274 15.3946
0.00146497 1.09649 1.06477 1.02021 1.04395 15.18
0.00151672 1.08853 1.05662 1.01118 1.03523 14.9672
0.00157029 1.08064 1.04855 1.00221 1.02655 14.7561
0.00162576 1.07283 1.04055 0.993291 1.01794 14.5468
0.00168318 1.06509 1.03262 0.984429 1.00937 14.3392
0.00174263 1.05742 1.02476 0.975623 1.00086 14.1334
0.00180419 1.04982 1.01698 0.966873 0.992409 13.9294
0.00186791 1.0423 1.00927 0.958182 0.98401 13.7271
0.00193389 1.03486 1.00163 0.949548 0.975666 13.5266
0.0020022 1.02749 0.994067 0.940972 0.967376 13.3278
0.00207292 1.02019 0.986578 0.932454 0.959141 13.1308
0.00214614 1.01298 0.979164 0.923995 0.950961 12.9355
0.00222195 1.00584 0.971825 0.915595 0.942835 12.742
0.00230043 0.998787 0.964562 0.907254 0.934763 12.5503
0.00238169 0.991809 0.957374 0.898972 0.926745 12.3603
0.00246581 0.984912 0.950261 0.890749 0.91878 12.1721
0.00255291 0.978096 0.943225 0.882586 0.910868 11.9856
0.00264308 0.971362 0.936265 0.874483 0.903008 11.8008
0.00273644 0.96471 0.929382 0.866439 0.895201 11.6178
0.0028331 0.958141 0.922574 0.858456 0.887445 11.4366
0.00293317 0.951656 0.915843 0.850532 0.87974 11.2571
0.00303677 0.945255 0.909188 0.842668 0.872085 11.0793
0.00314404 0.938939 0.902609 0.834865 0.864479 10.9032
0.00325509 0.932709 0.896106 0.827121 0.856922 10.7289
0.00337006 0.926565 0.889679 0.819437 0.849413 10.5563
0.0034891 0.920508 0.883327 0.811813 0.841951 10.3855
0.00361234 0.914538 0.877051 0.804248 0.834535 10.2163
0.00373994 0.908656 0.87085 0.796743 0.827164 10.0488
0.00387204 0.902863 0.864723 0.789298 0.819837 9.8831
0.00400881 0.89716 0.858671 0.781911 0.812552 9.71906
0.0041504 0.891546 0.852692 0.774584 0.805309 9.55672
0.004297 0.886023 0.846786 0.767315 0.798106 9.39607
0.00444878 0.880591 0.840953 0.760105 0.790942 9.2371
0.00460592 0.87525 0.835192 0.752952 0.783816 9.07981
0.00476861 0.870002 0.829502 0.745857 0.776725 8.9242
0.00493705 0.864846 0.823882 0.738819 0.769668 8.77025
0.00511143 0.859784 0.818331 0.731839 0.762644 8.61797
0.00529198 0.854816 0.812849 0.724914 0.755651 8.46734
0.0054789 0.849942 0.807434 0.718045 0.748687 8.31836
0.00567243 0.845163 0.802086 0.711232 0.74175 8.17102
0.00587279 0.840479 0.796803 0.704473 0.734839 8.02532
0.00608022 0.835892 0.791584 0.697769 0.72795 7.88125
0.00629499 0.831401 0.786427 0.691117 0.721083 7.7388
0.00651734 0.827007 0.781332 0.684519 0.714234 7.59796
0.00674754 0.82271 0.776297 0.677972 0.707402 7.45873
0.00698588 0.818512 0.77132 0.671476 0.700584 7.32111
0.00723263 0.814412 0.7664 0.665031 0.693778 7.18507
0.0074881 0.81041 0.761535 0.658635 0.686981 7.05063
0.0077526 0.806508 0.756724 0.652287 0.68019 6.91776
0.00802643 0.802706 0.751963 0.645987 0.673404 6.78646
0.00830994 0.799003 0.747253 0.639733 0.666618 6.65672
0.00860346 0.795401 0.74259 0.633524 0.659831 6.52854
0.00890735 0.7919 0.737972 0.62736 0.653039 6.4019
0.00922198 0.7885 0.733398 0.621238 0.64624 6.27681
0.00954772 0.785201 0.728865 0.615158 0.63943 6.15324
0.00988496 0.782004 0.72437 0.609119 0.632606 6.0312
0.0102341 0.778909 0.719912 0.603118 0.625765 5.91068
0.0105956 0.775916 0.715488 0.597155 0.618904 5.79166
0.0109699 0.773025 0.711095 0.591228 0.61202 5.67414
0.0113573 0.770236 0.706731 0.585336 0.605108 5.55811
0.0117585 0.76755 0.702394 0.579476 0.598167 5.44356
0.0121738 0.764966 0.698079 0.573648 0.591193 5.33048
0.0126038 0.762485 0.693785 0.567849 0.584181 5.21887
0.013049 0.760107 0.68951 0.562078 0.57713 5.10872
0.0135099 0.75783 0.685249 0.556333 0.570034 5.00002
0.0139871 0.755656 0.681 0.550612 0.562892 4.89275
0.0144812 0.753584 0.67676 0.544913 0.555699 4.78692
0.0149927 0.751614 0.672527 0.539233 0.548452 4.68251
0.0155223 0.749745 0.668296 0.533572 0.541148 4.57952
0.0160705 0.747977 0.664067 0.527926 0.533784 4.47793
0.0166382 0.74631 0.659834 0.522294 0.526357 4.37774
0.0172259 0.744743 0.655596 0.516672 0.518863 4.27894
0.0178343 0.743274 0.651349 0.511059 0.511299 4.18152
0.0184642 0.741905 0.647091 0.505453 0.503663 4.08548
0.0191164 0.740633 0.642819 0.49985 0.495952 3.99079
0.0197917 0.739457 0.63853 0.494249 0.488163 3.89747
0.0204907 0.738378 0.634222 0.488646 0.480295 3.80549
0.0212145 0.737393 0.629891 0.48304 0.472344 3.71484
