x xuv xdv xubar xdbar xgl
0.001 1.11033 1.08128 1.04708 1.06726 15.4243
0.00103532 1.10291 1.07368 1.03878 1.05925 15.2402
0.00107189 1.09554 1.06613 1.03051 1.05129 15.0571
0.00110975 1.08822 1.05863 1.02227 1.04336 14.8749
0.00114895 1.08095 1.05118 1.01407 1.03547 14.6938
0.00118953 1.07372 1.04378 1.00591 1.02762 14.5137
0.00123155 1.06655 1.03643 0.997781 1.01981 14.3346
0.00127505 1.05943 1.02913 0.989694 1.01204 14.1566
0.00132009 1.05236 1.02189 0.981647 1.00431 13.9796
0.00136672 1.04534 1.01471 0.97364 0.996615 13.8036
0.00141499 1.03838 1.00758 0.965673 0.988966 13.6288
0.00146497 1.03148 1.0005 0.957748 0.981358 13.455
0.00151672 1.02463 0.993485 0.949864 0.973792 13.2822
0.00157029 1.01784 0.986525 0.942022 0.966267 13.1106
0.00162576 1.0111 0.979623 0.934224 0.958786 12.9401
0.00168318 1.00443 0.97278 0.926468 0.951347 12.7707
0.00174263 0.997811 0.965997 0.918756 0.943951 12.6024
0.00180419 0.991255 0.959274 0.911089 0.936597 12.4353
0.00186791 0.984762 0.952612 0.903466 0.929287 12.2693
0.00193389 0.97833 0.946011 0.895889 0.92202 12.1044
0.0020022 0.971961 0.939472 0.888357 0.914797 11.9407
0.00207292 0.965656 0.932996 0.880871 0.907616 11.7781
0.00214614 0.959416 0.926582 0.873431 0.900479 11.6167
0.00222195 0.953241 0.920232 0.866038 0.893385 11.4564
0.00230043 0.947132 0.913946 0.858692 0.886334 11.2973
0.00238169 0.941089 0.907723 0.851394 0.879326 11.1394
0.00246581 0.935115 0.901565 0.844143 0.87236 10.9827
0.00255291 0.929209 0.895471 0.836939 0.865437 10.8272
0.00264308 0.923372 0.889443 0.829784 0.858555 10.6728
0.00273644 0.917605 0.883479 0.822677 0.851715 10.5197
0.0028331 0.911908 0.877581 0.815619 0.844916 10.3677
0.00293317 0.906283 0.871748 0.808609 0.838158 10.217
0.00303677 0.900731 0.865981 0.801648 0.83144 10.0674
0.00314404 0.895251 0.860279 0.794735 0.824761 9.91906
0.00325509 0.889844 0.854643 0.787872 0.818122 9.77192
0.00337006 0.884512 0.849073 0.781057 0.81152 9.626
0.0034891 0.879256 0.843568 0.774292 0.804956 9.48128
0.00361234 0.874075 0.838128 0.767575 0.798429 9.33779
0.00373994 0.86897 0.832754 0.760908 0.791937 9.19551
0.00387204 0.863943 0.827444 0.754289 0.785479 9.05445
0.00400881 0.858993 0.822199 0.747719 0.779056 8.91461
0.0041504 0.854122 0.817018 0.741198 0.772664 8.77599
0.004297 0.849331 0.8119 0.734725 0.766305 8.63859
0.00444878 0.844619 0.806847 0.728301 0.759975 8.50241
0.00460592 0.839988 0.801856 0.721925 0.753674 8.36745
0.00476861 0.835439 0.796927 0.715597 0.7474 8.23371
