x xuv xdv xubar xdbar xgl
0.001 1.0335 1.00506 0.972533 0.992397 13.0916
0.00103532 1.02723 0.998621 0.96541 0.985587 12.9551
0.00107189 1.021 0.99222 0.958311 0.978803 12.8188
0.00110975 1.01481 0.985858 0.951236 0.972047 12.6829
0.00114895 1.00865 0.979536 0.944188 0.965319 12.5473
0.00118953 1.00253 0.973253 0.937166 0.958619 12.4121
0.00123155 0.996451 0.967012 0.930171 0.951949 12.2772
0.00127505 0.990412 0.960813 0.923203 0.945308 12.1428
0.00132009 0.984414 0.954657 0.916265 0.938697 12.0088
0.00136672 0.978459 0.948545 0.909355 0.932118 11.8751
0.00141499 0.972547 0.942478 0.902476 0.925569 11.742
0.00146497 0.966678 0.936457 0.895626 0.919052 11.6092
0.00151672 0.960855 0.930482 0.888808 0.912567 11.477
0.00157029 0.955077 0.924554 0.882022 0.906114 11.3452
0.00162576 0.949346 0.918674 0.875268 0.899694 11.214
0.00168318 0.943663 0.912843 0.868547 0.893307 11.0832
0.00174263 0.938028 0.907061 0.861859 0.886954 10.953
0.00180419 0.932442 0.901329 0.855205 0.880634 10.8233
0.00186791 0.926907 0.895647 0.848586 0.874347 10.6942
0.00193389 0.921422 0.890018 0.842001 0.868095 10.5656
0.0020022 0.91599 0.88444 0.835452 0.861876 10.4376
0.00207292 0.91061 0.878914 0.828939 0.855692 10.3102
0.00214614 0.905283 0.873442 0.822462 0.849542 10.1834
0.00222195 0.900011 0.868023 0.816021 0.843426 10.0572
0.00230043 0.894795 0.862658 0.809618 0.837344 9.93164
0.00238169 0.889634 0.857348 0.803252 0.831296 9.80669
0.00246581 0.88453 0.852092 0.796924 0.825282 9.68239
0.00255291 0.879483 0.846892 0.790633 0.819301 9.55874
0.00264308 0.874495 0.841747 0.784381 0.813354 9.43574
0.00273644 0.869567 0.836659 0.778168 0.80744 9.31342
0.0028331 0.864698 0.831626 0.771993 0.801559 9.19178
0.00293317 0.85989 0.82665 0.765858 0.79571 9.07082
0.00303677 0.855144 0.821731 0.759762 0.789894 8.95056
0.00314404 0.85046 0.816869 0.753705 0.784108 8.831
0.00325509 0.84584 0.812063 0.747688 0.778354 8.71216
0.00337006 0.841283 0.807315 0.741711 0.77263 8.59404
0.0034891 0.836792 0.802623 0.735774 0.766936 8.47664
0.00361234 0.832366 0.797989 0.729876 0.76127 8.35997
0.00373994 0.828006 0.793411 0.724019 0.755633 8.24405
