x xuv xdv xubar xdbar xgl
0.001 0.95922 0.931408 0.900673 0.920164 10.6074
0.00103532 0.953961 0.925986 0.894592 0.914404 10.5179
0.00107189 0.94873 0.920595 0.888528 0.908663 10.4282
0.00110975 0.943527 0.915234 0.882481 0.902944 10.3381
0.00114895 0.938353 0.909905 0.876452 0.897245 10.2479
0.00118953 0.933209 0.904609 0.870442 0.891567 10.1574
0.00123155 0.928096 0.899347 0.864452 0.885912 10.0667
0.00127505 0.923015 0.894119 0.858482 0.88028 9.97589
0.00132009 0.917967 0.888926 0.852532 0.874671 9.88488
0.00136672 0.912953 0.88377 0.846605 0.869086 9.79373
0.00141499 0.907974 0.878651 0.840699 0.863525 9.70247
0.00146497 0.90303 0.87357 0.834817 0.857989 9.6111
0.00151672 0.898123 0.868528 0.828958 0.852478 9.51964
0.00157029 0.893253 0.863525 0.823123 0.846993 9.42812
0.00162576 0.888421 0.858562 0.817312 0.841533 9.33656
0.00168318 0.883628 0.853641 0.811527 0.8361 9.24496
0.00174263 0.878876 0.848762 0.805768 0.830694 9.15335
0.00180419 0.874164 0.843925 0.800034 0.825315 9.06174
0.00186791 0.869493 0.839131 0.794328 0.819962 8.97015
0.00193389 0.864865 0.834381 0.788649 0.814637 8.87859
0.0020022 0.86028 0.829676 0.782997 0.809339 8.78709
0.00207292 0.855739 0.825016 0.777374 0.804069 8.69566
0.00214614 0.851244 0.820401 0.77178 0.798827 8.60431
0.00222195 0.846794 0.815833 0.766214 0.793613 8.51305
0.00230043 0.84239 0.811312 0.760679 0.788426 8.42191
0.00238169 0.838035 0.806838 0.755173 0.783266 8.3309
0.00246581 0.833727 0.802412 0.749697 0.778135 8.24002
0.00255291 0.829468 0.798034 0.744252 0.773031 8.1493
0.00264308 0.825259 0.793705 0.738837 0.767954 8.05875
0.00273644 0.821101 0.789425 0.733454 0.762905 7.96839
0.0028331 0.816995 0.785194 0.728103 0.757882 7.87821
0.00293317 0.812941 0.781013 0.722783 0.752886 7.78825
0.00303677 0.808939 0.776881 0.717495 0.747915 7.6985
0.00314404 0.804992 0.7728 0.71224 0.742971 7.60899
0.00325509 0.8011 0.76877 0.707017 0.738052 7.51972
0.00337006 0.797263 0.76479 0.701826 0.733158 7.43071
0.0034891 0.793483 0.76086 0.696669 0.728287 7.34196
0.00361234 0.78976 0.756981 0.691544 0.72344 7.25349
0.00373994 0.786094 0.753153 0.686452 0.718616 7.16531
0.00387204 0.782488 0.749376 0.681393 0.713814 7.07743
0.00400881 0.778942 0.745649 0.676368 0.709033 6.98986
0.0041504 0.775455 0.741972 0.671375 0.704271 6.90261
0.004297 0.772031 0.738346 0.666416 0.699529 6.81569
0.00444878 0.768668 0.73477 0.661489 0.694805 6.72911
0.00460592 0.765368 0.731243 0.656596 0.690098 6.64287
0.00476861 0.762132 0.727765 0.651736 0.685407 6.557
0.00493705 0.758961 0.724337 0.646909 0.68073 6.47148
0.00511143 0.755855 0.720956 0.642114 0.676066 6.38635
0.00529198 0.752816 0.717624 0.637351 0.671414 6.3016
0.0054789 0.749844 0.714338 0.632621 0.666771 6.21723
0.00567243 0.746939 0.711099 0.627923 0.662137 6.13327
0.00587279 0.744103 0.707905 0.623256 0.657509 6.04971
0.00608022 0.741337 0.704757 0.618621 0.652886 5.96657
0.00629499 0.738642 0.701652 0.614017 0.648266 5.88385
0.00651734 0.736017 0.698589 0.609443 0.643647 5.80156
0.00674754 0.733465 0.695568 0.604899 0.639026 5.7197
0.00698588 0.730986 0.692588 0.600385 0.634402 5.63828
0.00723263 0.72858 0.689647 0.5959 0.629772 5.55731
0.0074881 0.72625 0.686744 0.591443 0.625133 5.47679
0.0077526 0.723994 0.683877 0.587014 0.620484 5.39674
0.00802643 0.721815 0.681044 0.582612 0.615822 5.31715
0.00830994 0.719712 0.678245 0.578236 0.611143 5.23803
0.00860346 0.717688 0.675477 0.573885 0.606446 5.15939
0.00890735 0.715742 0.672739 0.56956 0.601726 5.08122
0.00922198 0.713875 0.670029 0.565258 0.596982 5.00355
0.00954772 0.712089 0.667344 0.560978 0.59221 4.92637
0.00988496 0.710383 0.664682 0.556721 0.587407 4.84968
0.0102341 0.70876 0.662042 0.552483 0.582569 4.7735
0.0105956 0.707218 0.65942 0.548266 0.577693 4.69782
0.0109699 0.705759 0.656815 0.544067 0.572775 4.62265
0.0113573 0.704385 0.654224 0.539884 0.567813 4.548
0.0117585 0.703094 0.651645 0.535717 0.562802 4.47386
0.0121738 0.701889 0.649074 0.531564 0.557738 4.40024
0.0126038 0.700769 0.64651 0.527424 0.552619 4.32715
0.013049 0.699735 0.643948 0.523295 0.547439 4.25459
0.0135099 0.698788 0.641387 0.519176 0.542195 4.18256
0.0139871 0.697928 0.638823 0.515064 0.536883 4.11107
0.0144812 0.697156 0.636253 0.510958 0.531499 4.04012
0.0149927 0.696471 0.633674 0.506856 0.526039 3.96971
0.0155223 0.695875 0.631084 0.502756 0.520498 3.89984
0.0160705 0.695368 0.628478 0.498656 0.514874 3.83052
0.0166382 0.69495 0.625853 0.494554 0.509161 3.76176
0.0172259 0.69462 0.623207 0.490447 0.503356 3.69354
0.0178343 0.69438 0.620535 0.486334 0.497455 3.62588
0.0184642 0.694229 0.617836 0.482212 0.491453 3.55878
0.0191164 0.694167 0.615105 0.478079 0.485348 3.49225
0.0197917 0.694195 0.612339 0.473931 0.479135 3.42627
0.0204907 0.694311 0.609535 0.469767 0.472811 3.36086
0.0212145 0.694515 0.60669 0.465583 0.466372 3.29602
0.0219639 0.694808 0.603802 0.461378 0.459816 3.23175
0.0227397 0.695189 0.600866 0.457147 0.453138 3.16805
0.0235429 0.695656 0.597881 0.452889 0.446337 3.10492
0.0243744 0.69621 0.594844 0.448599 0.43941 3.04237
0.0252354 0.69685 0.591752 0.444276 0.432355 2.9804
0.0261268 0.697574 0.588603 0.439915 0.42517 2.91901
0.0270496 0.698381 0.585394 0.435514 0.417853 2.85819
0.028005 0.69927 0.582125 0.43107 0.410403 2.79796
0.0289942 0.70024 0.578794 0.426578 0.40282 2.73832
0.0300184 0.701289 0.575398 0.422037 0.395103 2.67926
0.0310787 0.702415 0.571938 0.417441 0.387253 2.62079
0.0321764 0.703616 0.568412 0.412789 0.379271 2.56291
0.0333129 0.704891 0.56482 0.408076 0.371158 2.50562
0.0344896 0.706237 0.561163 0.403299 0.362917 2.44892
0.0357079 0.707651 0.557441 0.398455 0.354549 2.39281
0.0369691 0.709131 0.553654 0.39354 0.346059 2.3373
0.0382749 0.710673 0.549805 0.388551 0.337451 2.28238
0.0396269 0.712275 0.545894 0.383485 0.32873 2.22807
0.0410266 0.713933 0.541924 0.378338 0.319901 2.17435
0.0424757 0.715644 0.537898 0.373108 0.310972 2.12123
0.043976 0.717403 0.533819 0.36779 0.301949 2.06871
0.0455294 0.719207 0.52969 0.362383 0.292841 2.01679
0.0471375 0.72105 0.525516 0.356884 0.283657 1.96548
0.0488025 0.722929 0.5213 0.351289 0.274407 1.91477
0.0505263 0.724838 0.517049 0.345597 0.265102 1.86467
0.052311 0.726772 0.512767 0.339806 0.255753 1.81518
0.0541587 0.728725 0.50846 0.333912 0.246374 1.76629
0.0560717 0.730691 0.504134 0.327916 0.236977 1.71801
0.0580523 0.732664 0.499796 0.321816 0.227577 1.67035
0.0601028 0.734638 0.495451 0.31561 0.218188 1.62329
0.0622257 0.736605 0.491106 0.309298 0.208827 1.57685
0.0644236 0.738557 0.486768 0.30288 0.199509 1.53102
0.0666992 0.740488 0.482444 0.296356 0.190251 1.48581
0.0690551 0.742388 0.478139 0.289726 0.181071 1.44121
0.0714943 0.74425 0.473861 0.282993 0.171986 1.39723
0.0740196 0.746065 0.469615 0.276158 0.163013 1.35387
0.0766341 0.747822 0.465406 0.269224 0.154172 1.31113
0.079341 0.749511 0.46124 0.262192 0.145479 1.26901
0.0821434 0.751124 0.45712 0.255068 0.136953 1.22751
0.0850449 0.752647 0.453048 0.247856 0.128612 1.18664
0.0880488 0.754071 0.449028 0.240559 0.120472 1.1464
0.0911589 0.755382 0.44506 0.233185 0.11255 1.10679
0.0943788 0.756568 0.441144 0.22574 0.104862 1.06781
0.0977124 0.757616 0.437277 0.218231 0.0974226 1.02946
0.101164 0.758512 0.433456 0.210666 0.0902464 0.991743
0.104737 0.75924 0.429676 0.203055 0.0833458 0.954669
0.108437 0.759785 0.425929 0.195406 0.0767322 0.918236
0.112267 0.760132 0.422206 0.187731 0.0704154 0.882448
0.116232 0.760262 0.418497 0.18004 0.0644036 0.847308
0.120338 0.760157 0.414788 0.172346 0.0587034 0.812819
0.124588 0.759799 0.411064 0.164662 0.0533195 0.778986
0.128989 0.759167 0.407308 0.157001 0.0482547 0.745813
0.133545 0.758239 0.4035 0.149377 0.0435098 0.713303
0.138262 0.756994 0.399619 0.141806 0.0390838 0.681464
0.143146 0.755407 0.395643 0.134301 0.0349735 0.650298
0.148202 0.753455 0.391547 0.12688 0.0311739 0.619812
0.153437 0.751109 0.387305 0.119557 0.0276784 0.590011
0.158857 0.748343 0.38289 0.11235 0.0244782 0.560901
0.164468 0.745127 0.378274 0.105275 0.0215631 0.53249
0.170277 0.741432 0.373429 0.0983475 0.0189214 0.504782
0.176291 0.737224 0.368326 0.0915846 0.01654 0.477785
0.182518 0.732471 0.362937 0.085002 0.0144048 0.451506
0.188965 0.727138 0.357235 0.0786153 0.0125007 0.425952
0.19564 0.721189 0.351194 0.0724394 0.010812 0.40113
0.20255 0.714586 0.344788 0.0664882 0.00932239 0.377048
0.209705 0.707291 0.337996 0.060775 0.00801554 0.353712
0.217112 0.699265 0.330798 0.0553116 0.00687505 0.331129
0.224781 0.690468 0.323178 0.050109 0.00588477 0.309307
0.23272 0.680861 0.315123 0.0451761 0.00502902 0.288253
0.24094 0.670405 0.306625 0.0405207 0.00429276 0.267971
0.249451 0.65906 0.29768 0.0361486 0.00366173 0.248469
0.258262 0.64679 0.288289 0.0320637 0.00312263 0.229752
0.267384 0.633559 0.278459 0.0282682 0.00266319 0.211824
0.276829 0.619337 0.268202 0.0247619 0.00227225 0.194688
0.286607 0.604094 0.257537 0.0215427 0.00193977 0.178349
0.29673 0.587809 0.246488 0.0186064 0.00165691 0.162806
0.307211 0.570466 0.235086 0.0159468 0.0014159 0.148061
0.318063 0.552055 0.223368 0.0135556 0.00121008 0.134113
0.329297 0.532578 0.211376 0.0114225 0.0010338 0.120959
0.340929 0.512047 0.199159 0.00953567 0.000882285 0.108596
0.352971 0.490485 0.186774 0.00788162 0.000751621 0.0970171
0.365438 0.467932 0.174279 0.00644549 0.000638582 0.0862148
0.378346 0.44444 0.16174 0.00521133 0.000540555 0.0761792
0.39171 0.420081 0.149225 0.00416238 0.000455426 0.0668983
0.405546 0.394947 0.136809 0.00328135 0.000381488 0.0583577
0.419871 0.369146 0.124566 0.00255072 0.000317356 0.0505404
0.434701 0.342812 0.112574 0.00195307 0.000261888 0.0434271
0.450056 0.316098 0.10091 0.00147137 0.000214127 0.036996
0.465953 0.289177 0.0896518 0.00108929 0.000173252 0.0312224
0.482411 0.262248 0.0788735 0.0007914 0.000138536 0.0260793
0.499451 0.235523 0.0686466 0.000563457 0.000109321 0.0215369
0.517092 0.209237 0.0590368 0.000392528 8.49998e-05 0.017563
0.535357 0.183634 0.0501029 0.000267128 6.5004e-05 0.0141231
0.554266 0.158966 0.0418948 0.000177286 4.87968e-05 0.0111804
0.573844 0.13549 0.0344519 0.000114546 3.58715e-05 0.00869641
0.594113 0.113453 0.0278014 7.19232e-05 2.57519e-05 0.00663085
0.615099 0.0930885 0.0219566 4.38109e-05 1.79941e-05 0.00494239
0.636825 0.0746044 0.0169163 2.58432e-05 1.21887e-05 0.00358901
