x xuv xdv xubar xdbar xgl
0.001 1.00837 0.98014 0.948195 0.967943 12.2879
0.00103532 1.00246 0.974059 0.941437 0.961501 12.167
0.00107189 0.996579 0.968012 0.9347 0.955082 12.0462
0.00110975 0.990732 0.962001 0.927985 0.948688 11.9255
0.00114895 0.984919 0.956026 0.921293 0.942319 11.805
0.00118953 0.979142 0.950089 0.914624 0.935977 11.6846
0.00123155 0.9734 0.94419 0.907979 0.92966 11.5644
0.00127505 0.967696 0.93833 0.90136 0.923371 11.4444
0.00132009 0.962031 0.932511 0.894766 0.917109 11.3246
0.00136672 0.956404 0.926732 0.888198 0.910875 11.205
0.00141499 0.950817 0.920996 0.881657 0.90467 11.0857
0.00146497 0.945271 0.915302 0.875144 0.898494 10.9667
0.00151672 0.939767 0.909652 0.868659 0.892347 10.8479
0.00157029 0.934305 0.904046 0.862203 0.88623 10.7295
0.00162576 0.928887 0.898485 0.855776 0.880143 10.6113
0.00168318 0.923513 0.892969 0.84938 0.874086 10.4935
0.00174263 0.918185 0.887501 0.843013 0.868061 10.376
0.00180419 0.912903 0.882079 0.836678 0.862066 10.2588
0.00186791 0.907667 0.876706 0.830375 0.856102 10.1421
0.00193389 0.90248 0.871381 0.824103 0.85017 10.0257
0.0020022 0.897341 0.866105 0.817864 0.844269 9.90968
0.00207292 0.892252 0.860879 0.811658 0.8384 9.79409
0.00214614 0.887213 0.855703 0.805485 0.832563 9.67893
0.00222195 0.882226 0.850578 0.799347 0.826757 9.56421
0.00230043 0.87729 0.845505 0.793242 0.820983 9.44993
0.00238169 0.872408 0.840483 0.787172 0.815241 9.33611
0.00246581 0.867579 0.835514 0.781137 0.80953 9.22276
0.00255291 0.862804 0.830597 0.775137 0.80385 9.10989
0.00264308 0.858085 0.825733 0.769173 0.798201 8.99752
0.00273644 0.853422 0.820922 0.763245 0.792583 8.88564
0.0028331 0.848816 0.816166 0.757353 0.786996 8.77429
0.00293317 0.844268 0.811463 0.751497 0.781439 8.66346
0.00303677 0.839778 0.806814 0.745678 0.775912 8.55316
0.00314404 0.835348 0.80222 0.739895 0.770414 8.4434
0.00325509 0.830978 0.79768 0.73415 0.764945 8.3342
0.00337006 0.826668 0.793195 0.728442 0.759504 8.22556
0.0034891 0.822421 0.788764 0.722771 0.75409 8.1175
0.00361234 0.818236 0.784388 0.717137 0.748703 8.01001
0.00373994 0.814115 0.780067 0.711541 0.743342 7.90311
0.00387204 0.810057 0.7758 0.705982 0.738007 7.7968
0.00400881 0.806065 0.771587 0.700461 0.732696 7.6911
0.0041504 0.802139 0.767429 0.694977 0.727408 7.58601
0.004297 0.798279 0.763324 0.689531 0.722142 7.48154
0.00444878 0.794486 0.759273 0.684122 0.716897 7.37769
0.00460592 0.790762 0.755275 0.67875 0.711673 7.27448
0.00476861 0.787106 0.75133 0.673415 0.706467 7.1719
0.00493705 0.783521 0.747437 0.668117 0.701278 7.06996
0.00511143 0.780005 0.743596 0.662856 0.696105 6.96868
0.00529198 0.776562 0.739806 0.657632 0.690947 6.86806
0.0054789 0.77319 0.736066 0.652444 0.685801 6.76809
0.00567243 0.769891 0.732375 0.647291 0.680666 6.6688
0.00587279 0.766666 0.728733 0.642175 0.675541 6.57017
0.00608022 0.763516 0.725139 0.637093 0.670423 6.47222
0.00629499 0.76044 0.721592 0.632046 0.665311 6.37496
0.00651734 0.757441 0.71809 0.627034 0.660201 6.27838
0.00674754 0.754519 0.714633 0.622055 0.655094 6.18249
0.00698588 0.751674 0.711219 0.617109 0.649985 6.0873
0.00723263 0.748908 0.707847 0.612196 0.644873 5.9928
0.0074881 0.74622 0.704515 0.607315 0.639755 5.89901
0.0077526 0.743613 0.701222 0.602465 0.634629 5.80592
0.00802643 0.741086 0.697967 0.597646 0.629492 5.71355
0.00830994 0.738641 0.694747 0.592856 0.624342 5.62188
0.00860346 0.736277 0.691561 0.588096 0.619175 5.53093
0.00890735 0.733997 0.688406 0.583363 0.613989 5.4407
0.00922198 0.731799 0.685282 0.578657 0.60878 5.35119
0.00954772 0.729686 0.682186 0.573977 0.603546 5.26241
0.00988496 0.727658 0.679115 0.569322 0.598284 5.17435
0.0102341 0.725715 0.676068 0.564691 0.59299 5.08702
0.0105956 0.723858 0.673042 0.560082 0.58766 5.00042
0.0109699 0.722088 0.670035 0.555494 0.582292 4.91456
0.0113573 0.720405 0.667044 0.550927 0.576882 4.82942
0.0117585 0.71881 0.664067 0.546378 0.571426 4.74503
0.0121738 0.717303 0.661101 0.541846 0.565921 4.66137
0.0126038 0.715884 0.658143 0.537329 0.560363 4.57845
0.013049 0.714555 0.65519 0.532826 0.554747 4.49627
0.0135099 0.713316 0.65224 0.528336 0.549072 4.41484
0.0139871 0.712166 0.64929 0.523855 0.543332 4.33415
0.0144812 0.711107 0.646336 0.519384 0.537523 4.2542
0.0149927 0.710138 0.643375 0.514919 0.531643 4.175
0.0155223 0.709259 0.640405 0.510459 0.525686 4.09654
0.0160705 0.708472 0.637423 0.506001 0.51965 4.01883
0.0166382 0.707775 0.634424 0.501544 0.51353 3.94187
0.0172259 0.70717 0.631406 0.497086 0.507323 3.86565
0.0178343 0.706655 0.628367 0.492623 0.501024 3.79019
0.0184642 0.706231 0.625302 0.488154 0.494631 3.71547
0.0191164 0.705897 0.622208 0.483676 0.48814 3.64151
0.0197917 0.705654 0.619083 0.479186 0.481547 3.56829
0.0204907 0.7055 0.615924 0.474683 0.474849 3.49583
0.0212145 0.705436 0.612727 0.470162 0.468044 3.42411
0.0219639 0.705461 0.60949 0.465623 0.461127 3.35315
0.0227397 0.705573 0.60621 0.461061 0.454098 3.28293
0.0235429 0.705773 0.602884 0.456474 0.446952 3.21347
0.0243744 0.706059 0.599511 0.451859 0.439689 3.14476
0.0252354 0.70643 0.596087 0.447213 0.432306 3.07679
0.0261268 0.706885 0.59261 0.442532 0.424802 3.00958
0.0270496 0.707423 0.58908 0.437815 0.417176 2.94312
0.028005 0.708042 0.585493 0.433057 0.409427 2.87741
0.0289942 0.70874 0.581849 0.428255 0.401555 2.81244
0.0300184 0.709516 0.578147 0.423406 0.393561 2.74823
0.0310787 0.710368 0.574386 0.418507 0.385445 2.68477
0.0321764 0.711293 0.570565 0.413555 0.377208 2.62205
0.0333129 0.712289 0.566685 0.408546 0.368853 2.56008
0.0344896 0.713354 0.562745 0.403478 0.360382 2.49886
0.0357079 0.714484 0.558746 0.398346 0.351798 2.43839
0.0369691 0.715677 0.554689 0.393148 0.343105 2.37867
0.0382749 0.71693 0.550577 0.38788 0.334308 2.31969
0.0396269 0.718239 0.546409 0.38254 0.325413 2.26145
0.0410266 0.7196 0.54219 0.377124 0.316424 2.20396
